Year,m,d,Time,Time zone,Relative humidity (%),Snow depth (cm),Air temperature (degC),Wind direction (deg),Wind speed (m/s)
2016,12,8,21:00,UTC,96,0,1.9,300,2.4
2016,12,8,22:00,UTC,94,0,2.1,287,2.3
2016,12,8,23:00,UTC,95,0,1.9,282,2.9
2016,12,9,00:00,UTC,95,0,2,294,2.9
2016,12,9,01:00,UTC,94,0,1.9,288,3.2
2016,12,9,02:00,UTC,95,0,1.6,280,3
2016,12,9,03:00,UTC,97,0,1.7,277,3.1
2016,12,9,04:00,UTC,97,0,2.1,291,3.1
2016,12,9,05:00,UTC,96,0,2.6,306,4.9
2016,12,9,06:00,UTC,92,0,2.8,308,5.1
2016,12,9,07:00,UTC,92,0,2.2,312,5.2
2016,12,9,08:00,UTC,92,0,1.8,308,4.3
2016,12,9,09:00,UTC,92,0,1.9,308,4.3
2016,12,9,10:00,UTC,92,0,2,291,3.3
2016,12,9,11:00,UTC,91,0,2.3,281,3.4
2016,12,9,12:00,UTC,92,0,2.4,293,3.9
2016,12,9,13:00,UTC,92,0,2.4,305,4.2
2016,12,9,14:00,UTC,90,0,2.5,308,3.5
2016,12,9,15:00,UTC,90,0,2,311,4
2016,12,9,16:00,UTC,91,0,1.5,340,4.4
2016,12,9,17:00,UTC,86,0,1.5,348,4.9
2016,12,9,18:00,UTC,86,0,0.6,352,3.5
2016,12,9,19:00,UTC,85,0,0.1,335,5.1
2016,12,9,20:00,UTC,75,0,-0.6,356,5.4
2016,12,9,21:00,UTC,73,0,-1.3,342,4.6
2016,12,9,22:00,UTC,77,0,-1.8,325,4.1
2016,12,9,23:00,UTC,80,0,-2.3,329,3.8
2016,12,10,00:00,UTC,76,0,-2.4,320,4.3
2016,12,10,01:00,UTC,76,0,-2.8,323,4.9
2016,12,10,02:00,UTC,74,0,-3.1,321,4.7
2016,12,10,03:00,UTC,76,0,-3.5,323,4.9
2016,12,10,04:00,UTC,77,0,-3.9,338,5.1
2016,12,10,05:00,UTC,80,0,-4.4,333,5.1
2016,12,10,06:00,UTC,81,0,-4.9,331,5.3
2016,12,10,07:00,UTC,83,0,-5.2,332,4.5
2016,12,10,08:00,UTC,83,0,-5.2,331,4.4
2016,12,10,09:00,UTC,81,0,-4.9,327,5.3
2016,12,10,10:00,UTC,79,0,-4.5,333,4.2
2016,12,10,11:00,UTC,78,0,-4.4,332,4.7
2016,12,10,12:00,UTC,77,0,-4.4,335,4.8
2016,12,10,13:00,UTC,79,0,-4.9,333,4.9
2016,12,10,14:00,UTC,78,0,-5,334,5
2016,12,10,15:00,UTC,79,0,-5.5,328,4.2
2016,12,10,16:00,UTC,81,0,-5.7,338,4.6
2016,12,10,17:00,UTC,83,0,-6,339,5
2016,12,10,18:00,UTC,86,0,-6.4,335,4
2016,12,10,19:00,UTC,87,0,-6.7,337,3.6
2016,12,10,20:00,UTC,89,0,-7,335,3.5
2016,12,10,21:00,UTC,89,0,-7.1,334,3.2
2016,12,10,22:00,UTC,89,0,-6.8,332,4.6
2016,12,10,23:00,UTC,90,0,-7,329,3.4
2016,12,11,00:00,UTC,89,0,-6.9,307,2.6
2016,12,11,01:00,UTC,90,0,-7.5,312,2.9
2016,12,11,02:00,UTC,92,0,-7.6,327,3.3
2016,12,11,03:00,UTC,92,0,-8.3,342,1.6
2016,12,11,04:00,UTC,92,0,-8.1,326,3
2016,12,11,05:00,UTC,91,0,-8.3,317,2.2
2016,12,11,06:00,UTC,91,0,-8.3,315,2.3
2016,12,11,07:00,UTC,91,0,-8.6,345,2
2016,12,11,08:00,UTC,91,0,-8.8,10,3
2016,12,11,09:00,UTC,91,0,-8.9,343,1.6
2016,12,11,10:00,UTC,90,0,-8.1,344,2.3
2016,12,11,11:00,UTC,88,0,-8,354,2.8
2016,12,11,12:00,UTC,91,0,-8.3,349,4.1
2016,12,11,13:00,UTC,91,0,-7.7,5,5.1
2016,12,11,14:00,UTC,90,0,-7.1,359,3.6
2016,12,11,15:00,UTC,89,0,-6.7,356,3.8
2016,12,11,16:00,UTC,88,0,-7,4,4.3
2016,12,11,17:00,UTC,88,0,-7,359,3.9
2016,12,11,18:00,UTC,88,0,-7,10,4.2
2016,12,11,19:00,UTC,89,0,-7.2,355,4.1
2016,12,11,20:00,UTC,89,0,-6.8,17,3.2
2016,12,11,21:00,UTC,88,0,-6.8,355,5
2016,12,11,22:00,UTC,88,0,-6.8,2,4.6
2016,12,11,23:00,UTC,89,0,-7.7,349,4
2016,12,12,00:00,UTC,88,0,-8,359,3.9
2016,12,12,01:00,UTC,89,0,-8.2,1,3.8
2016,12,12,02:00,UTC,88,0,-8.3,350,3.9
2016,12,12,03:00,UTC,89,0,-8.6,347,3.5
2016,12,12,04:00,UTC,89,0,-8.7,338,3.6
2016,12,12,05:00,UTC,89,0,-8.9,341,3.5
2016,12,12,06:00,UTC,90,0,-9.2,307,1.8
2016,12,12,07:00,UTC,87,0,-7.9,303,2.7
2016,12,12,08:00,UTC,83,0,-7.2,285,3.9
2016,12,12,09:00,UTC,78,0,-6,296,4.3
2016,12,12,10:00,UTC,80,0,-5.8,301,5.5
2016,12,12,11:00,UTC,83,0,-5.5,299,4.9
2016,12,12,12:00,UTC,83,0,-4,320,4.8
2016,12,12,13:00,UTC,86,0,-4.1,323,5
2016,12,12,14:00,UTC,87,0,-3.7,323,5.2
2016,12,12,15:00,UTC,88,0,-3.2,319,4.6
2016,12,12,16:00,UTC,89,0,-3,325,5.1
2016,12,12,17:00,UTC,89,0,-2.6,317,3.5
2016,12,12,18:00,UTC,88,0,-1.9,311,4.6
2016,12,12,19:00,UTC,88,0,-1.9,303,3.4
2016,12,12,20:00,UTC,88,0,-1.7,296,3.1
2016,12,12,21:00,UTC,87,0,-1.6,303,2.7
2016,12,12,22:00,UTC,85,0,-1.6,301,3.5
2016,12,12,23:00,UTC,83,0,-1.4,311,3.7
2016,12,13,00:00,UTC,86,0,-1.7,301,3.8
2016,12,13,01:00,UTC,83,0,-1.8,310,3.7
2016,12,13,02:00,UTC,83,0,-2.2,323,2.2
2016,12,13,03:00,UTC,81,0,-2,290,2.7
2016,12,13,04:00,UTC,82,0,-2,299,2.1
2016,12,13,05:00,UTC,82,0,-2,288,2.8
2016,12,13,06:00,UTC,81,0,-2.1,316,2.9
2016,12,13,07:00,UTC,83,0,-2.3,321,2.3
2016,12,13,08:00,UTC,81,0,-2,296,2.8
2016,12,13,09:00,UTC,80,0,-2,296,3.1
2016,12,13,10:00,UTC,78,0,-1.6,264,1.9
2016,12,13,11:00,UTC,78,0,-1.6,293,4.3
2016,12,13,12:00,UTC,78,0,-1.4,295,2.2
2016,12,13,13:00,UTC,77,0,-1,281,2.2
2016,12,13,14:00,UTC,78,0,-0.5,244,2.5
2016,12,13,15:00,UTC,76,0,0,259,2.5
2016,12,13,16:00,UTC,75,0,-0.1,258,2.4
2016,12,13,17:00,UTC,77,0,0.6,240,3.4
2016,12,13,18:00,UTC,79,0,0.9,231,2.5
2016,12,13,19:00,UTC,84,0,0.7,208,2.8
2016,12,13,20:00,UTC,85,0,0.7,212,2.5
2016,12,13,21:00,UTC,88,0,1,219,1.9
2016,12,13,22:00,UTC,91,0,1.1,207,2.1
2016,12,13,23:00,UTC,94,0,0.9,199,2.4
2016,12,14,00:00,UTC,95,0,1.1,208,1.6
2016,12,14,01:00,UTC,95,0,1.2,242,1.6
2016,12,14,02:00,UTC,96,0,1,303,1.7
2016,12,14,03:00,UTC,97,0,0.7,339,3.4
2016,12,14,04:00,UTC,96,0,0,12,3.9
2016,12,14,05:00,UTC,93,0,-0.3,19,3.6
2016,12,14,06:00,UTC,91,0,-0.5,18,3.7
2016,12,14,07:00,UTC,89,0,-0.7,26,3.5
2016,12,14,08:00,UTC,88,0,-0.8,31,2.6
2016,12,14,09:00,UTC,87,0,-0.7,51,5
2016,12,14,10:00,UTC,85,0,-0.9,10,4
2016,12,14,11:00,UTC,85,0,-1.1,37,3.1
2016,12,14,12:00,UTC,84,0,-1.3,19,3.8
2016,12,14,13:00,UTC,84,0,-1.6,26,3.9
2016,12,14,14:00,UTC,85,0,-1.8,50,3.7
2016,12,14,15:00,UTC,87,0,-2.4,5,2.6
2016,12,14,16:00,UTC,85,0,-2.5,11,3.2
2016,12,14,17:00,UTC,81,0,-2.7,357,3.3
2016,12,14,18:00,UTC,81,0,-2.9,347,3
2016,12,14,19:00,UTC,81,0,-3,336,1.6
2016,12,14,20:00,UTC,81,0,-3,319,2.1
2016,12,14,21:00,UTC,81,0,-3.1,316,2.3
2016,12,14,22:00,UTC,83,0,-2.8,280,1.9
2016,12,14,23:00,UTC,86,0,-2.8,297,2.8
2016,12,15,00:00,UTC,90,0,-2.7,288,2.8
2016,12,15,01:00,UTC,90,0,-2.5,287,2.8
2016,12,15,02:00,UTC,91,0,-2.3,296,3.4
2016,12,15,03:00,UTC,92,0,-2.3,292,3.3
2016,12,15,04:00,UTC,93,0,-2.3,282,3.3
2016,12,15,05:00,UTC,95,0,-2.1,286,2.7
2016,12,15,06:00,UTC,95,0,-1.7,280,3.9
2016,12,15,07:00,UTC,93,0,-1.1,277,4.1
2016,12,15,08:00,UTC,92,0,-0.2,279,4.8
2016,12,15,09:00,UTC,93,0,0.1,282,3
2016,12,15,10:00,UTC,94,0,0.2,278,3.6
2016,12,15,11:00,UTC,91,0,1.1,268,2.9
2016,12,15,12:00,UTC,89,0,2.3,243,3.4
2016,12,15,13:00,UTC,89,0,2.5,242,4.5
2016,12,15,14:00,UTC,89,0,2.8,255,4.8
2016,12,15,15:00,UTC,88,0,2.7,238,3.8
2016,12,15,16:00,UTC,88,0,1.9,279,4.4
2016,12,15,17:00,UTC,87,0,1.1,282,4.9
2016,12,15,18:00,UTC,87,0,0.4,280,3.8
2016,12,15,19:00,UTC,89,0,-0.2,296,2.7
2016,12,15,20:00,UTC,87,0,-0.5,333,5.2
2016,12,15,21:00,UTC,87,0,-0.8,338,3.7
2016,12,15,22:00,UTC,86,0,-0.9,345,3.6
2016,12,15,23:00,UTC,87,0,-1,341,3.8
2016,12,16,00:00,UTC,89,0,-1.4,336,2.6
2016,12,16,01:00,UTC,90,0,-1.8,346,1.6
2016,12,16,02:00,UTC,91,0,-1.9,301,2.5
2016,12,16,03:00,UTC,91,0,-2.2,300,1.9
2016,12,16,04:00,UTC,91,0,-2.1,293,2.3
2016,12,16,05:00,UTC,90,0,-1.5,281,2.9
2016,12,16,06:00,UTC,90,0,-1.1,307,2.7
2016,12,16,07:00,UTC,92,0,-1,290,3.1
2016,12,16,08:00,UTC,94,0,-1.9,325,2.4
2016,12,16,09:00,UTC,95,0,-1.2,306,2.2
2016,12,16,10:00,UTC,91,0,0.1,297,3.1
2016,12,16,11:00,UTC,89,0,0.3,335,2.8
2016,12,16,12:00,UTC,89,0,0.1,312,2.6
2016,12,16,13:00,UTC,92,0,-0.9,327,2.9
2016,12,16,14:00,UTC,94,0,-1.2,332,3.2
2016,12,16,15:00,UTC,95,0,-1,341,3.8
2016,12,16,16:00,UTC,95,0,-1.1,350,2.9
2016,12,16,17:00,UTC,96,0,-1.4,358,3
2016,12,16,18:00,UTC,97,0,-1.5,334,2.2
2016,12,16,19:00,UTC,97,0,-1.5,325,2
2016,12,16,20:00,UTC,98,0,-2,315,2.4
2016,12,16,21:00,UTC,98,0,-2.5,338,2.2
2016,12,16,22:00,UTC,97,0,-3,310,2.2
2016,12,16,23:00,UTC,97,0,-2.9,302,1.5
2016,12,17,00:00,UTC,94,0,-2.4,272,2.1
2016,12,17,01:00,UTC,93,0,-2.8,301,2.2
2016,12,17,02:00,UTC,93,0,-3,306,2.3
2016,12,17,03:00,UTC,93,0,-3,280,1.5
2016,12,17,04:00,UTC,94,0,-3.5,301,3
2016,12,17,05:00,UTC,95,0,-3.6,282,2.6
2016,12,17,06:00,UTC,96,0,-3.4,282,1.8
2016,12,17,07:00,UTC,97,0,-3.5,284,2.2
2016,12,17,08:00,UTC,98,0,-3.2,283,2.9
2016,12,17,09:00,UTC,98,0,-2.8,279,3.5
2016,12,17,10:00,UTC,98,0,-2.2,286,2.8
2016,12,17,11:00,UTC,98,0,-1.2,272,3
2016,12,17,12:00,UTC,99,0,0.1,266,3.5
2016,12,17,13:00,UTC,99,0,0.6,274,3.5
2016,12,17,14:00,UTC,99,0,1.1,273,3
2016,12,17,15:00,UTC,98,0,1,261,4.3
2016,12,17,16:00,UTC,93,0,0.6,258,6
2016,12,17,17:00,UTC,91,0,0.4,275,5.1
2016,12,17,18:00,UTC,92,0,0.4,284,5.6
2016,12,17,19:00,UTC,96,0,0.3,268,2.7
2016,12,17,20:00,UTC,97,0,0.4,283,2.6
2016,12,17,21:00,UTC,97,0,0.3,277,2.4
2016,12,17,22:00,UTC,97,0,0.3,282,2
2016,12,17,23:00,UTC,97,0,0.2,327,2.2
2016,12,18,00:00,UTC,96,0,-0.1,294,1.3
2016,12,18,01:00,UTC,94,0,0.1,283,2.2
2016,12,18,02:00,UTC,94,0,0.2,281,2.9
2016,12,18,03:00,UTC,95,0,0.2,296,2.4
2016,12,18,04:00,UTC,95,0,0.2,302,3
2016,12,18,05:00,UTC,95,0,0.2,301,2.8
2016,12,18,06:00,UTC,95,0,0.2,307,3.4
2016,12,18,07:00,UTC,96,0,0.2,314,3.6
2016,12,18,08:00,UTC,97,0,0.2,322,4
2016,12,18,09:00,UTC,97,0,0.4,317,3.4
2016,12,18,10:00,UTC,96,0,0.7,311,2.9
2016,12,18,11:00,UTC,95,0,0.7,319,2
2016,12,18,12:00,UTC,96,0,0.7,319,4.1
2016,12,18,13:00,UTC,96,0,0.5,328,3.8
2016,12,18,14:00,UTC,97,0,0.5,310,3.2
2016,12,18,15:00,UTC,97,0,0.2,309,3.3
2016,12,18,16:00,UTC,97,0,0.3,313,3.7
2016,12,18,17:00,UTC,96,0,0.3,324,4.4
2016,12,18,18:00,UTC,95,0,0.2,310,4.2
2016,12,18,19:00,UTC,94,0,0.4,310,5.2
2016,12,18,20:00,UTC,94,0,0.5,312,3.6
2016,12,18,21:00,UTC,95,0,0.6,308,3.5
2016,12,18,22:00,UTC,95,0,0.8,298,3.4
2016,12,18,23:00,UTC,95,0,0.8,278,3.7
2016,12,19,00:00,UTC,95,0,0.9,277,3
2016,12,19,01:00,UTC,96,0,0.9,262,3.2
2016,12,19,02:00,UTC,97,0,1,271,3.9
2016,12,19,03:00,UTC,96,0,1.4,272,3.1
2016,12,19,04:00,UTC,95,0,1.7,277,3.2
2016,12,19,05:00,UTC,95,0,2,275,3
2016,12,19,06:00,UTC,97,0,2.2,269,3
2016,12,19,07:00,UTC,96,0,2.2,297,3.2
2016,12,19,08:00,UTC,96,0,2.2,287,2.4
2016,12,19,09:00,UTC,96,0,2.3,266,2.5
2016,12,19,10:00,UTC,96,0,2.2,279,2.4
2016,12,19,11:00,UTC,96,0,2.4,289,1.9
2016,12,19,12:00,UTC,96,0,2.4,275,1.9
2016,12,19,13:00,UTC,97,0,2.3,263,2.3
2016,12,19,14:00,UTC,98,0,2,286,2.4
2016,12,19,15:00,UTC,98,0,1.9,339,1.3
2016,12,19,16:00,UTC,98,0,2,344,1.7
2016,12,19,17:00,UTC,98,0,1.7,347,1.6
2016,12,19,18:00,UTC,98,0,1.5,347,2.2
2016,12,19,19:00,UTC,98,0,1.3,311,1.2
2016,12,19,20:00,UTC,99,0,1.2,359,0.9
2016,12,19,21:00,UTC,99,0,1.3,199,0.9
2016,12,19,22:00,UTC,99,0,0.9,314,0.6
2016,12,19,23:00,UTC,99,0,0.8,247,1.6
2016,12,20,00:00,UTC,99,0,0.8,280,1.5
2016,12,20,01:00,UTC,99,0,0.6,237,1.9
2016,12,20,02:00,UTC,100,0,1,250,1.9
2016,12,20,03:00,UTC,100,0,0.9,244,2.4
2016,12,20,04:00,UTC,100,0,1.3,244,2.3
2016,12,20,05:00,UTC,100,0,1.8,236,3.4
2016,12,20,06:00,UTC,100,0,2.4,242,3.8
2016,12,20,07:00,UTC,,0,2.6,241,4.8
2016,12,20,08:00,UTC,,0,2.7,250,4.8
2016,12,20,09:00,UTC,,0,2.6,256,4.4
2016,12,20,10:00,UTC,100,0,2.7,281,5
2016,12,20,11:00,UTC,100,0,2.9,284,3.2
2016,12,20,12:00,UTC,100,0,3.3,269,2.8
2016,12,20,13:00,UTC,100,0,3.3,264,3.2
2016,12,20,14:00,UTC,99,0,3.5,276,2.9
2016,12,20,15:00,UTC,99,0,3.4,289,3.3
2016,12,20,16:00,UTC,98,0,3.4,279,3.3
2016,12,20,17:00,UTC,96,0,3.3,281,3.8
2016,12,20,18:00,UTC,96,0,3.2,281,4.5
2016,12,20,19:00,UTC,96,0,3.2,278,2.7
2016,12,20,20:00,UTC,96,0,3.1,269,3.9
2016,12,20,21:00,UTC,96,0,3.3,269,2.9
2016,12,20,22:00,UTC,97,0,3.4,264,3.3
2016,12,20,23:00,UTC,96,0,3.6,264,3.4
2016,12,21,00:00,UTC,96,0,3.6,253,4.5
2016,12,21,01:00,UTC,93,0,3.6,255,5.7
2016,12,21,02:00,UTC,92,0,3.1,261,4.5
2016,12,21,03:00,UTC,91,0,3,259,5.8
2016,12,21,04:00,UTC,91,0,2.9,265,5
2016,12,21,05:00,UTC,90,0,2.9,266,6.3
2016,12,21,06:00,UTC,90,0,2.8,262,5.3
2016,12,21,07:00,UTC,91,0,2.8,252,5.4
2016,12,21,08:00,UTC,92,0,2.9,257,5.8
2016,12,21,09:00,UTC,91,0,3.3,252,5.6
2016,12,21,10:00,UTC,90,0,3.3,244,5.4
2016,12,21,11:00,UTC,90,0,3.3,241,4.7
2016,12,21,12:00,UTC,88,0,3.4,239,5.6
2016,12,21,13:00,UTC,89,0,3.3,233,3.1
2016,12,21,14:00,UTC,90,0,3.1,227,3.3
2016,12,21,15:00,UTC,92,0,3.4,215,3.5
2016,12,21,16:00,UTC,93,0,3.8,224,3.7
2016,12,21,17:00,UTC,92,0,3.9,243,5.8
2016,12,21,18:00,UTC,87,0,3.8,225,3.8
2016,12,21,19:00,UTC,90,0,3.6,228,3.9
2016,12,21,20:00,UTC,90,0,3.6,237,5.9
2016,12,21,21:00,UTC,84,0,3.9,250,6.5
2016,12,21,22:00,UTC,83,0,3.9,258,5.1
2016,12,21,23:00,UTC,80,0,3.6,271,4.5
2016,12,22,00:00,UTC,83,0,3.5,264,4.3
2016,12,22,01:00,UTC,85,0,3.6,253,5.4
2016,12,22,02:00,UTC,89,0,3.6,246,5.8
2016,12,22,03:00,UTC,91,0,3.7,251,4.8
2016,12,22,04:00,UTC,93,0,3.6,247,4.8
2016,12,22,05:00,UTC,91,0,4,249,4.5
2016,12,22,06:00,UTC,89,0,4.3,260,4.8
2016,12,22,07:00,UTC,88,0,4.5,247,5
2016,12,22,08:00,UTC,88,0,4.4,250,4.5
2016,12,22,09:00,UTC,88,0,4.5,249,5.2
2016,12,22,10:00,UTC,89,0,4.7,250,4.9
2016,12,22,11:00,UTC,88,0,4.8,247,3.8
2016,12,22,12:00,UTC,87,0,4.9,253,4.5
2016,12,22,13:00,UTC,87,0,4.8,244,3.6
2016,12,22,14:00,UTC,84,0,4.8,252,3.8
2016,12,22,15:00,UTC,85,0,4.7,260,3.3
2016,12,22,16:00,UTC,88,0,4.3,242,3.3
2016,12,22,17:00,UTC,85,0,4.5,245,3.5
2016,12,22,18:00,UTC,84,0,4.5,247,3.5
2016,12,22,19:00,UTC,84,0,4.4,243,3.4
2016,12,22,20:00,UTC,85,0,4.3,254,3.8
2016,12,22,21:00,UTC,84,0,4.4,251,4
2016,12,22,22:00,UTC,85,0,4.3,244,3.4
2016,12,22,23:00,UTC,87,0,4.2,232,3.1
2016,12,23,00:00,UTC,86,0,4.2,252,4.3
2016,12,23,01:00,UTC,87,0,4.2,251,5.1
2016,12,23,02:00,UTC,86,0,4.3,250,5.7
2016,12,23,03:00,UTC,87,0,4.3,252,5.3
2016,12,23,04:00,UTC,87,0,4.4,253,5.5
2016,12,23,05:00,UTC,90,0,4.2,251,5.4
2016,12,23,06:00,UTC,87,0,4.5,253,5.2
2016,12,23,07:00,UTC,87,0,4.5,252,4.8
2016,12,23,08:00,UTC,85,0,4.5,249,4.3
2016,12,23,09:00,UTC,83,0,4.4,261,5.2
2016,12,23,10:00,UTC,81,0,4.3,266,4.6
2016,12,23,11:00,UTC,83,0,4.2,258,3.8
2016,12,23,12:00,UTC,81,0,4.5,256,3
2016,12,23,13:00,UTC,78,0,4.4,268,4.1
2016,12,23,14:00,UTC,75,0,4.3,277,3.1
2016,12,23,15:00,UTC,72,0,4.1,284,3.8
2016,12,23,16:00,UTC,74,0,3.6,282,4.1
2016,12,23,17:00,UTC,75,0,3.2,280,4.6
2016,12,23,18:00,UTC,78,0,2.5,276,3.8
2016,12,23,19:00,UTC,82,0,2.1,268,4.3
2016,12,23,20:00,UTC,87,0,1.5,266,4.3
2016,12,23,21:00,UTC,87,0,1.1,277,4.4
2016,12,23,22:00,UTC,88,0,1.1,265,4
2016,12,23,23:00,UTC,87,0,1.4,253,2.9
2016,12,24,00:00,UTC,87,0,2.1,244,3
2016,12,24,01:00,UTC,88,0,2.8,231,2.7
2016,12,24,02:00,UTC,90,0,3.1,222,3.2
2016,12,24,03:00,UTC,91,0,3.5,219,3.6
2016,12,24,04:00,UTC,90,0,3.4,216,4.7
2016,12,24,05:00,UTC,90,0,3.5,213,4.3
2016,12,24,06:00,UTC,89,0,3.6,207,6.1
2016,12,24,07:00,UTC,88,0,4.2,217,5.4
2016,12,24,08:00,UTC,91,0,3.9,218,5.8
2016,12,24,09:00,UTC,92,0,3.9,215,6.5
2016,12,24,10:00,UTC,92,0,3.8,218,6.6
2016,12,24,11:00,UTC,92,0,4,230,4.7
2016,12,24,12:00,UTC,92,0,4.4,237,4.5
2016,12,24,13:00,UTC,90,0,4.7,238,5.8
2016,12,24,14:00,UTC,91,0,4.6,240,5.4
2016,12,24,15:00,UTC,90,0,4.5,240,4.8
2016,12,24,16:00,UTC,85,0,4.7,252,5.7
2016,12,24,17:00,UTC,84,0,4.4,250,5
2016,12,24,18:00,UTC,86,0,3.8,247,4.3
2016,12,24,19:00,UTC,85,0,3.8,256,4.4
2016,12,24,20:00,UTC,86,0,4.2,250,4.3
2016,12,24,21:00,UTC,89,0,4.2,254,4.5
2016,12,24,22:00,UTC,89,0,4.3,239,4
2016,12,24,23:00,UTC,88,0,4,246,4.7
2016,12,25,00:00,UTC,90,0,2.8,236,4.1
2016,12,25,01:00,UTC,86,0,2.9,252,4.2
2016,12,25,02:00,UTC,84,0,2.9,255,3.5
2016,12,25,03:00,UTC,84,0,2.8,255,3.8
2016,12,25,04:00,UTC,84,0,2.8,249,3.8
2016,12,25,05:00,UTC,82,0,3.1,242,3.9
2016,12,25,06:00,UTC,77,0,3.5,248,3.6
2016,12,25,07:00,UTC,78,0,3.6,242,4.4
2016,12,25,08:00,UTC,81,0,3.6,239,5.9
2016,12,25,09:00,UTC,80,0,3.7,244,6.2
2016,12,25,10:00,UTC,84,0,3.8,238,5.3
2016,12,25,11:00,UTC,85,0,3.9,239,5.6
2016,12,25,12:00,UTC,82,0,4,246,5.6
2016,12,25,13:00,UTC,82,0,4.1,242,5.3
2016,12,25,14:00,UTC,82,0,4.1,247,4.8
2016,12,25,15:00,UTC,83,0,4,250,5.6
2016,12,25,16:00,UTC,84,0,4,253,4.7
2016,12,25,17:00,UTC,84,0,3.7,257,4.7
2016,12,25,18:00,UTC,86,0,3.7,242,5
2016,12,25,19:00,UTC,88,0,3.5,244,4.4
2016,12,25,20:00,UTC,87,0,3.8,241,5
2016,12,25,21:00,UTC,88,0,3.8,252,3.6
2016,12,25,22:00,UTC,88,0,3.6,243,3.6
2016,12,25,23:00,UTC,87,0,4,245,4.3
2016,12,26,00:00,UTC,91,0,4,229,3.9
2016,12,26,01:00,UTC,92,0,4.2,232,3.4
2016,12,26,02:00,UTC,92,0,4.2,236,3.9
2016,12,26,03:00,UTC,96,0,3.9,229,3.8
2016,12,26,04:00,UTC,96,0,4.1,220,3.4
2016,12,26,05:00,UTC,96,0,4.8,232,5.5
2016,12,26,06:00,UTC,96,0,5.7,249,5.7
2016,12,26,07:00,UTC,94,0,6.3,263,4.8
2016,12,26,08:00,UTC,90,0,6.8,269,4.8
2016,12,26,09:00,UTC,86,0,6.8,265,5
2016,12,26,10:00,UTC,83,0,6.7,280,6.4
2016,12,26,11:00,UTC,81,0,6.2,280,6.3
2016,12,26,12:00,UTC,74,0,6,280,6.9
2016,12,26,13:00,UTC,70,0,5.3,277,6
2016,12,26,14:00,UTC,68,0,4.6,270,5.2
2016,12,26,15:00,UTC,68,0,3.7,273,5.3
2016,12,26,16:00,UTC,66,0,3.4,278,4.9
2016,12,26,17:00,UTC,68,0,2.8,279,3.7
2016,12,26,18:00,UTC,72,0,2.4,260,3.6
2016,12,26,19:00,UTC,74,0,2.6,241,3.1
2016,12,26,20:00,UTC,84,0,3.5,244,3.6
2016,12,26,21:00,UTC,88,0,3.9,234,2.3
2016,12,26,22:00,UTC,90,0,2.8,229,2.1
2016,12,26,23:00,UTC,90,0,2.3,275,3.5
2016,12,27,00:00,UTC,93,0,1.5,261,3.9
2016,12,27,01:00,UTC,91,0,1.8,268,3.7
2016,12,27,02:00,UTC,89,0,2,278,4.2
2016,12,27,03:00,UTC,88,0,1.7,280,4
2016,12,27,04:00,UTC,88,0,1.7,267,3.6
2016,12,27,05:00,UTC,89,0,1.5,289,4.2
2016,12,27,06:00,UTC,90,0,1.2,303,3.8
2016,12,27,07:00,UTC,91,0,1.1,313,4.5
2016,12,27,08:00,UTC,89,0,1.1,338,4.7
2016,12,27,09:00,UTC,90,0,0.7,331,4.4
2016,12,27,10:00,UTC,87,0,1.5,341,4.4
2016,12,27,11:00,UTC,84,0,1.4,324,4.3
2016,12,27,12:00,UTC,79,0,1,328,4.4
2016,12,27,13:00,UTC,82,0,0.6,316,5.5
2016,12,27,14:00,UTC,84,0,0.3,332,7.3
2016,12,27,15:00,UTC,84,0,0.4,326,8.7
2016,12,27,16:00,UTC,82,0,0.7,342,6.8
2016,12,27,17:00,UTC,80,0,1.1,350,6.8
2016,12,27,18:00,UTC,76,0,1.5,345,7.3
2016,12,27,19:00,UTC,74,0,1.4,345,8.2
2016,12,27,20:00,UTC,74,0,0.8,339,6.6
2016,12,27,21:00,UTC,76,0,0.7,336,8.5
2016,12,27,22:00,UTC,78,0,-0.2,336,7.3
2016,12,27,23:00,UTC,75,0,-0.1,338,8
2016,12,28,00:00,UTC,75,0,-0.1,327,8.5
2016,12,28,01:00,UTC,74,0,0,331,8.6
2016,12,28,02:00,UTC,78,0,-0.1,335,7.8
2016,12,28,03:00,UTC,76,0,0.5,346,8.2
2016,12,28,04:00,UTC,73,0,1.1,355,7.7
2016,12,28,05:00,UTC,66,0,0.6,4,5.8
2016,12,28,06:00,UTC,71,0,0.6,359,6.9
2016,12,28,07:00,UTC,73,0,0.3,351,6.2
2016,12,28,08:00,UTC,74,0,-0.1,341,6.6
2016,12,28,09:00,UTC,77,0,-0.3,341,6.8
2016,12,28,10:00,UTC,78,0,0,340,6.7
2016,12,28,11:00,UTC,78,0,0.2,351,5.7
2016,12,28,12:00,UTC,79,0,0.2,339,4.9
2016,12,28,13:00,UTC,81,0,-0.3,346,4.2
2016,12,28,14:00,UTC,83,0,-0.6,356,4.2
2016,12,28,15:00,UTC,83,0,-0.7,350,6.2
2016,12,28,16:00,UTC,84,0,-1,5,4.2
2016,12,28,17:00,UTC,85,0,-1.2,349,5.2
2016,12,28,18:00,UTC,87,0,-1.5,352,2.3
2016,12,28,19:00,UTC,86,0,-1.8,21,2.1
2016,12,28,20:00,UTC,87,0,-1.8,350,1.3
2016,12,28,21:00,UTC,88,0,-2,283,2
